LEARecordID,ORI,BatchID,TX_Type,Is_NFIA,SDate,STime,SDur,Is_ServCall,AT,Loc,City,PID,Ethn,Gend,GendNC,LGBT,Age,Is_LimEng,Disb,Is_Stud,StReas,Tr_ID,Act_CD,BasSearch_N,StReas_Given,PropType,Cb,ResCD
529777,CA0431100,,I,N,4/17/2023,16:30,5,N,"Patrol, traffic, field operations",Clark Avenue & West El Camino Real,MOUNTAIN VIEW,1,Hispanic/Latino(a),Female,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
530094,CA0431100,,I,N,4/17/2023,23:28,5,N,"Patrol, traffic, field operations",El Camino Real & Ortega Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
530124,CA0431100,,I,N,4/18/2023,0:03,10,N,"Patrol, traffic, field operations","W el Camino Real, Rich Ave",Mountain View,1,Hispanic/Latino(a),Male,,N,28,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
530124,CA0431100,,I,N,4/18/2023,0:03,10,N,"Patrol, traffic, field operations","W el Camino Real, Rich Ave",Mountain View,2,Hispanic/Latino(a),Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,
530126,CA0431100,,I,N,4/17/2023,23:48,8,N,"Patrol, traffic, field operations",1100 Block Villa Street,Mountain View,1,Hispanic/Latino(a),Male,,N,23,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
530146,CA0431100,,I,N,4/17/2023,22:11,10,Y,"Patrol, traffic, field operations",1000 Block Villa Street,Mountain View,1,Hispanic/Latino(a),Male,,N,35,N,,,Knowledge of outstanding arrest warrant/wanted person,,"Handcuffed or flex cuffed, Search of person was conducted ",Searched incident to arrest,,,,Custodial arrest pursuant to outstanding warrant
530361,CA0431100,,I,N,4/18/2023,4:49,5,N,"Patrol, traffic, field operations",El Camino Real & Rengstorff Avenue,Mountain View,1,White,Male,,N,50,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
530584,CA0431100,,I,N,4/18/2023,7:19,90,N,"Patrol, traffic, field operations",400 Block Moffett Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,23,N,,,Consensual Encounter resulting in a search,,"Patrol car detention, Search of person was conducted ,Search of property was conducted",meth located in right pocket and on floor of patrol vehicle.,,,Drugs/narcotics,"Custodial arrest without warrant,Custodial arrest pursuant to outstanding warrant"
530584,CA0431100,,I,N,4/18/2023,7:19,90,N,"Patrol, traffic, field operations",400 Block Moffett Boulevard,Mountain View,2,White,Female,,N,23,N,,,Consensual Encounter resulting in a search,,"Curbside detention, Asked for consent to  search property,Property was seized,Search of property was conducted",,Evidence,Drugs/narcotics,Drugs/narcotics,Warning (verbal or written)
530584,CA0431100,,I,N,4/18/2023,7:19,90,N,"Patrol, traffic, field operations",400 Block Moffett Boulevard,Mountain View,3,White,Female,,N,23,N,,,Consensual Encounter resulting in a search,,"Curbside detention,Search of property was conducted,Property was seized","during a probation search of the vehicle a meth pipe was located that passenger admitted was hers. search incident to arrest of passenger, large quantity of meth located in her purse.",Evidence,Drugs/narcotics,Drugs/narcotics,In-field cite and release
530584,CA0431100,,I,N,4/18/2023,7:19,90,N,"Patrol, traffic, field operations",400 Block Moffett Boulevard,Mountain View,4,Hispanic/Latino(a),Male,,N,24,N,,,Consensual Encounter resulting in a search,,"Curbside detention, Asked for consent to  search person, Search of person was conducted ,Search of property was conducted,Property was seized",search of subject was conducted after viewing visible knife in pocket. search of the veh located a meth pipe where subject sat. search incident to arrest located meth,Evidence,Drugs/narcotics,Drugs/narcotics,"Custodial arrest without warrant,Custodial arrest pursuant to outstanding warrant"
530684,CA0431100,,I,N,4/18/2023,11:19,15,N,"Patrol, traffic, field operations",North Shoreline Boulevard & Stierlin Road,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
531669,CA0431100,,I,N,4/19/2023,0:49,5,N,"Patrol, traffic, field operations","Showers Dr, California St",Mountain View,1,White,Female,,N,18,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
531689,CA0431100,,I,N,4/18/2023,22:59,15,Y,"Patrol, traffic, field operations",100 Block East El Camino Real,Mountain View,1,White,Male,,N,26,N,,,Consensual Encounter resulting in a search,," Asked for consent to  search person, Search of person was conducted ,Curbside detention",Searched person via consent given,,,"Drugs/narcotics,Drug Paraphernalia",Custodial arrest without warrant
531757,CA0431100,,I,N,4/19/2023,1:38,5,N,"Patrol, traffic, field operations",charleston / rengstorff,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
531854,CA0431100,,I,N,4/19/2023,4:20,5,N,"Patrol, traffic, field operations",100 Block East El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
531907,CA0431100,,I,N,4/19/2023,5:27,10,N,"Patrol, traffic, field operations",El Monte Avenue & Ednamary Way,Mountain View,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
531959,CA0431100,,I,N,4/19/2023,5:46,5,N,"Patrol, traffic, field operations",El Camino Real & Del Medio Avenue,Mountain View,1,Middle Eastern or South Asian,Female,,N,20,Y,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
532158,CA0431100,,I,N,4/19/2023,5:29,50,Y,"Patrol, traffic, field operations",Moffett Boulevard & Jackson Street,Mountain View,1,White,Male,,N,60,N,,,Consensual Encounter resulting in a search,," Asked for consent to  search person, Search of person was conducted ,Property was seized,Handcuffed or flex cuffed",Subject consented to search. Baggie of meth found inside inner jacket pocket. No other contraband located.,"Contraband,Evidence",Drugs/narcotics,Drugs/narcotics,In-field cite and release
532234,CA0431100,,I,N,4/19/2023,13:30,5,N,"Patrol, traffic, field operations",Rengstorff Avenue & California Street,Mountain View,1,Asian,Male,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
532277,CA0431100,,I,N,4/19/2023,14:16,5,N,"Patrol, traffic, field operations",Escuela Avenue & West El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
532389,CA0431100,,I,N,4/19/2023,15:12,5,N,"Patrol, traffic, field operations",California Street & Showers Drive,Mountain View,1,Hispanic/Latino(a),Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
532435,CA0431100,,I,N,4/19/2023,15:35,5,N,"Patrol, traffic, field operations",El Camino Real and California 85,MOUNTAIN VIEW,1,Asian,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
532769,CA0431100,,I,N,4/19/2023,19:52,5,N,"Patrol, traffic, field operations",600 Block Mariposa Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
532769,CA0431100,,I,N,4/19/2023,19:52,5,N,"Patrol, traffic, field operations",600 Block Mariposa Avenue,Mountain View,2,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
532802,CA0431100,,I,N,4/19/2023,20:22,5,N,"Patrol, traffic, field operations",Showers Drive & Latham Street,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
533035,CA0431100,,I,N,4/19/2023,15:05,5,N,"Patrol, traffic, field operations",SR 85/ Fremont Blvd,LOS ALTOS,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
533039,CA0431100,,I,N,4/19/2023,14:45,5,N,"Patrol, traffic, field operations",SR 85/ Moffett Blvd,MOUNTAIN VIEW,1,White,Male,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
533041,CA0431100,,I,N,4/19/2023,17:30,5,N,"Patrol, traffic, field operations",SR 85/ El Camino Real,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,45,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
533044,CA0431100,,I,N,4/19/2023,18:20,5,N,"Patrol, traffic, field operations",El Camino Real/ Grant,MOUNTAIN VIEW,1,White,Male,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
533045,CA0431100,,I,N,4/19/2023,18:34,5,N,"Patrol, traffic, field operations",El Camino Real/ Grant,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
533047,CA0431100,,I,N,4/19/2023,18:48,5,N,"Patrol, traffic, field operations",El Camino Real/ Grant,MOUNTAIN VIEW,1,White,Female,,N,58,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
533195,CA0431100,,I,N,4/20/2023,0:49,5,N,"Patrol, traffic, field operations",leong / moffett ,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
533234,CA0431100,,I,N,4/20/2023,1:10,7,N,"Patrol, traffic, field operations",Latham/Ortega ,MOUNTAIN VIEW,1,White,Female,,N,54,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
533289,CA0431100,,I,N,4/19/2023,8:16,30,N,"Patrol, traffic, field operations",El Camino Real & Showers Drive,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Moving,"Person removed from vehicle by order,Field sobriety test conducted,Patrol car detention,Handcuffed or flex cuffed, Asked for consent to  search person, Search of person was conducted ",Search incident to arrest for DUI,,,,Custodial arrest without warrant
533302,CA0431100,,I,N,4/20/2023,2:29,5,N,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,1,Pacific Islander,Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,"Citation for infraction,Warning (verbal or written)"
533303,CA0431100,,I,N,4/20/2023,2:23,6,N,"Patrol, traffic, field operations",900 Block El Monte Avenue,Mountain View,1,White,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
533419,CA0431100,,I,N,4/20/2023,4:05,5,N,"Patrol, traffic, field operations","W el Camino Real, Boranda Ave",Mountain View,1,Asian,Male,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
533482,CA0431100,,I,N,4/20/2023,5:00,30,N,"Patrol, traffic, field operations",San Ramon Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
533510,CA0431100,,I,N,4/20/2023,6:08,5,N,"Patrol, traffic, field operations",El Monte Avenue,Mountain View,1,Asian,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
533534,CA0431100,,I,N,4/20/2023,6:26,5,N,"Patrol, traffic, field operations",San Antonio Road & Middlefield Road,Palo Alto,1,White,Male,,N,70,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
533548,CA0431100,,I,N,4/20/2023,6:42,5,N,"Patrol, traffic, field operations",West El Camino Real & El Monte Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
533607,CA0431100,,I,N,4/20/2023,7:05,30,Y,"Patrol, traffic, field operations",1700 Block Miramonte Avenue,Mountain View,1,White,Male,,N,25,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Curbside detention, Asked for consent to  search person, Search of person was conducted ,Other Physical or Vehicle contact","Consent given, no contraband found",,,,Custodial arrest without warrant
533699,CA0431100,,I,N,4/20/2023,9:34,30,N,"Patrol, traffic, field operations",El Camino Real & Del Medio Avenue,Mountain View,1,Black/African American,Female,,N,50,N,,,Traffic Violation,Equipment,Person removed from vehicle by order,,,,,"Warning (verbal or written),Custodial arrest pursuant to outstanding warrant"
533835,CA0431100,,I,N,4/20/2023,14:08,5,N,"Patrol, traffic, field operations",California Street & San Antonio Road,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
533890,CA0431100,,I,N,4/20/2023,13:42,75,N,"Patrol, traffic, field operations",charleston rd/el camino real,MOUNTAIN VIEW,1,White,Male,,N,50,N,,,Traffic Violation,Moving,Person removed from vehicle by order,,,,,Custodial arrest pursuant to outstanding warrant
533892,CA0431100,,I,N,4/20/2023,14:57,5,N,"Patrol, traffic, field operations",California Street & San Antonio Road,Mountain View,1,Black/African American,Male,,N,35,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
534167,CA0431100,,I,N,4/20/2023,17:50,5,N,"Patrol, traffic, field operations",california street/escuela avenue,MOUNTAIN VIEW,1,Hispanic/Latino(a),Female,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
534502,CA0431100,,I,N,4/20/2023,21:57,5,N,"Patrol, traffic, field operations","Jordan Ave, W el Camino Real",Los Altos,1,Asian,Male,,N,50,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
534550,CA0431100,,I,N,4/20/2023,22:21,5,N,"Patrol, traffic, field operations",700 Block San Antonio Road,Palo Alto,1,White,Male,,N,75,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
534567,CA0431100,,I,N,4/20/2023,22:20,10,N,"Patrol, traffic, field operations",400 block Ortega Avenue,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
534916,CA0431100,,I,N,4/21/2023,1:58,10,N,"Patrol, traffic, field operations",Central Expy/Shoreline Blvd,Mountain View,1,Asian,Female,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,
534987,CA0431100,,I,N,4/21/2023,3:20,5,N,"Patrol, traffic, field operations",Moffett Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
534988,CA0431100,,I,N,4/21/2023,0:30,30,N,"Patrol, traffic, field operations",Moffett Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,26,N,,,Traffic Violation,Moving,Person removed from vehicle by order,,,,,Custodial arrest pursuant to outstanding warrant
535116,CA0431100,,I,N,4/21/2023,5:07,10,N,"Patrol, traffic, field operations",El Camino Real & Ortega Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,22,Y,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
535242,CA0431100,,I,N,4/21/2023,7:05,10,N,"Patrol, traffic, field operations",Charleston Road & Alta Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
535276,CA0431100,,I,N,4/21/2023,7:55,10,N,"Patrol, traffic, field operations",Middlefield Road & San Antonio Road,Palo Alto,1,Black/African American,Male,,N,55,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
535562,CA0431100,,I,N,4/21/2023,14:48,5,N,"Patrol, traffic, field operations",The Americana & Continental Circle,Mountain View,1,Asian,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
536364,CA0431100,,I,N,4/22/2023,2:34,5,N,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,1,Middle Eastern or South Asian,Male,,N,42,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
536400,CA0431100,,I,N,4/22/2023,3:18,10,N,"Patrol, traffic, field operations",Moffett Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,29,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
536409,CA0431100,,I,N,4/22/2023,3:35,5,N,"Patrol, traffic, field operations",Central Expressway & Moffett Boulevard,Mountain View,1,Asian,Female,,N,23,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
536468,CA0431100,,I,N,4/22/2023,4:05,30,N,"Patrol, traffic, field operations",600 Block Showers Drive,Mountain View,1,Hispanic/Latino(a),Male,,N,30,Y,,,Reasonable suspicion that the person was engaged in criminal activity,," Asked for consent to  search person, Search of person was conducted ,Property was seized,Curbside detention",located bat in front seat of car,Evidence,Weapon(s) other than a firearm,Weapon(s) other than a firearm,"Citation for infraction,In-field cite and release"
536638,CA0431100,,I,N,4/22/2023,7:48,10,N,"Patrol, traffic, field operations",200 Block West El Camino Real,Mountain View,1,Hispanic/Latino(a),Female,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
536707,CA0431100,,I,N,4/22/2023,9:15,15,N,"Patrol, traffic, field operations",Moffett Boulevard & Central Expressway,Mountain View,1,Black/African American,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
536707,CA0431100,,I,N,4/22/2023,9:15,15,N,"Patrol, traffic, field operations",Moffett Boulevard & Central Expressway,Mountain View,2,Black/African American,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
536889,CA0431100,,I,N,4/22/2023,14:23,5,N,"Patrol, traffic, field operations",Cuesta Drive & Miramonte Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
536926,CA0431100,,I,N,4/22/2023,15:08,1,N,"Patrol, traffic, field operations",600 Block Showers Drive,Mountain View,1,Hispanic/Latino(a),Male,,N,50,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,Alcohol,Warning (verbal or written)
537121,CA0431100,,I,N,4/22/2023,22:27,5,N,"Patrol, traffic, field operations",West Evelyn Avenue & Castro Street,Mountain View,1,Pacific Islander,Male,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
537138,CA0431100,,I,N,4/22/2023,21:45,15,N,"Patrol, traffic, field operations",California/Escuela,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,35,N,,,Knowledge of outstanding arrest warrant/wanted person,,"Handcuffed or flex cuffed,Patrol car detention,Search of property was conducted, Search of person was conducted ",Pat search for weapons on exterior of clothing. Later search of backpack for identification information.,,,Other Contraband or evidence,
537139,CA0431100,,I,N,4/22/2023,22:58,5,N,"Patrol, traffic, field operations",South Shoreline Boulevard & Latham Street,Mountain View,1,Asian,Male,,N,25,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
537143,CA0431100,,I,N,4/22/2023,23:02,5,N,"Patrol, traffic, field operations",West El Camino Real & Bay Street,Mountain View,1,Middle Eastern or South Asian,Female,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
537234,CA0431100,,I,N,4/23/2023,0:46,10,N,"Patrol, traffic, field operations",Calderon Avenue & Mercy Street,Mountain View,1,Asian,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
537310,CA0431100,,I,N,4/23/2023,1:47,30,N,"Patrol, traffic, field operations",California Street & Escuela Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Reasonable suspicion that the person was engaged in criminal activity,Non-moving,No Action Taken,,,,,Warning (verbal or written)
537316,CA0431100,,I,N,4/23/2023,2:06,10,N,"Patrol, traffic, field operations",West Evelyn Avenue & Franklin Street,Mountain View,1,Hispanic/Latino(a),Female,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
537327,CA0431100,,I,N,4/23/2023,2:29,5,N,"Patrol, traffic, field operations",Villa Street & View Street,Mountain View,1,Asian,Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,
537415,CA0431100,,I,N,4/23/2023,4:08,5,N,"Patrol, traffic, field operations",California Street & Escuela Avenue,Mountain View,1,Hispanic/Latino(a),Female,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
537426,CA0431100,,I,N,4/23/2023,4:31,10,N,"Patrol, traffic, field operations",Castro Street & El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,30,Y,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
537449,CA0431100,,I,N,4/23/2023,4:51,5,N,"Patrol, traffic, field operations",North Shoreline Boulevard,MOUNTAIN VIEW,1,White,Male,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
537464,CA0431100,,I,N,4/23/2023,4:47,10,N,"Patrol, traffic, field operations",Latham Street & Rengstorff Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,17,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
537469,CA0431100,,I,N,4/22/2023,9:15,10,N,"Patrol, traffic, field operations",Moffett Boulevard,Mountain View,1,Pacific Islander,Male,,Y,25,N,,,Traffic Violation,Moving,Patrol car detention,,,,,Warning (verbal or written)
537471,CA0431100,,I,N,4/22/2023,10:00,180,Y,"Patrol, traffic, field operations",Burgoyne Street,Mountain View,1,Pacific Islander,Female,,N,70,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,Custodial arrest without warrant
537549,CA0431100,,I,N,4/23/2023,7:00,5,N,"Patrol, traffic, field operations",Villa Street & View Street,Mountain View,1,Hispanic/Latino(a),Male,,N,28,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
537560,CA0431100,,I,N,4/22/2023,9:45,30,Y,"Patrol, traffic, field operations",1000 Block Villa Street,Mountain View,1,Asian,Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Handcuffed or flex cuffed,,,,,Custodial arrest pursuant to outstanding warrant
537562,CA0431100,,I,N,4/23/2023,3:00,5,N,"Patrol, traffic, field operations",North Shoreline Boulevard & Plymouth Street,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
537722,CA0431100,,I,N,4/23/2023,9:42,120,N,"Patrol, traffic, field operations",Bryant Street,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,"Field sobriety test conducted,Patrol car detention, Asked for consent to  search person, Search of person was conducted ",I asked for consent to search for weapons prior to field sobriety tests.  subject consented. ,,,,Custodial arrest without warrant
538103,CA0431100,,I,N,4/23/2023,6:12,90,N,"Patrol, traffic, field operations",San Antonio Road & Middlefield Road,Palo Alto,1,Hispanic/Latino(a),Male,,N,23,N,,,Traffic Violation,Moving,"Person removed from vehicle by order,Field sobriety test conducted, Asked for consent to  search person, Search of person was conducted ",no contraband located,,,,"In-field cite and release,Custodial arrest without warrant"
538113,CA0431100,,I,N,4/23/2023,23:38,10,N,"Patrol, traffic, field operations",Villa Street & View Street,Mountain View,1,White,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
538232,CA0431100,,I,N,4/24/2023,2:53,10,N,"Patrol, traffic, field operations",100 Block East El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
538241,CA0431100,,I,N,4/24/2023,3:14,10,N,"Patrol, traffic, field operations",Hope Street & West Evelyn Avenue,Mountain View,1,Hispanic/Latino(a),Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
538252,CA0431100,,I,N,4/24/2023,3:35,10,N,"Patrol, traffic, field operations",Latham Street & Rengstorff Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,40,Y,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
538318,CA0431100,,I,N,4/24/2023,5:25,15,N,"Patrol, traffic, field operations",California Street & Escuela Avenue,Mountain View,1,Hispanic/Latino(a),Female,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Citation for infraction
538331,CA0431100,,I,N,4/24/2023,5:24,5,N,"Patrol, traffic, field operations",Castro Street & Central Expressway,Mountain View,1,Asian,Female,,N,55,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
538501,CA0431100,,I,N,4/24/2023,9:00,10,N,"Patrol, traffic, field operations",South Shoreline Boulevard & El Camino Real,Mountain View,1,Middle Eastern or South Asian,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
538501,CA0431100,,I,N,4/24/2023,9:00,10,N,"Patrol, traffic, field operations",South Shoreline Boulevard & El Camino Real,Mountain View,2,Middle Eastern or South Asian,Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
538689,CA0431100,,I,N,4/24/2023,13:35,5,N,"Patrol, traffic, field operations",West El Camino Real & Castro Street,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
538764,CA0431100,,I,N,4/24/2023,15:03,5,N,"Patrol, traffic, field operations",Villa Street & View Street,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
538798,CA0431100,,I,N,4/24/2023,15:53,5,N,"Patrol, traffic, field operations",San Antonio Road & Fayette Drive,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
539207,CA0431100,,I,N,4/24/2023,22:18,5,N,"Patrol, traffic, field operations",Mountain View,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
539268,CA0431100,,I,N,4/24/2023,23:03,5,N,"Patrol, traffic, field operations",Evandale Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
539306,CA0431100,,I,N,4/24/2023,23:19,10,N,"Patrol, traffic, field operations",400 Block Monroe Drive,Palo Alto,1,White,Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
539373,CA0431100,,I,N,4/25/2023,0:34,15,Y,"Patrol, traffic, field operations",500 Block Franklin Street,Mountain View,1,White,Male,,N,68,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,"In-field cite and release,Custodial arrest pursuant to outstanding warrant"
539657,CA0431100,,I,N,4/25/2023,5:37,10,N,"Patrol, traffic, field operations",Ortega Avenue & Latham Street,Mountain View,1,Hispanic/Latino(a),Male,,N,50,Y,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
539695,CA0431100,,I,N,4/25/2023,6:24,5,N,"Patrol, traffic, field operations",El Camino Real & El Monte Avenue,Mountain View,1,White,Male,,N,60,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
540077,CA0431100,,I,N,4/25/2023,14:47,5,N,"Patrol, traffic, field operations",Oak Street & West Dana Street,Mountain View,1,White,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
540186,CA0431100,,I,N,4/25/2023,15:47,5,N,"Patrol, traffic, field operations",El Monte Avenue & Marich Way,Mountain View,1,White,Female,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
