stopID,entryUpdateTime,stopTime,stopDuration,stopInResponseToCFS,street,intersection,PID,perceivedRace,perceivedDisability,perceivedLimitedEnglish,perceivedAge,perceivedGender,perceivedLgbt,genderNonconforming,contrabandOrEvidenceDiscovered,actionTakens,personSearchGiven,propertySearchGiven,basisForSearch,basisForSearchExplanation,reasonForStop,reasonForStopDetail,reasonForStopExplanation,resultOfStop
5978,2/12/2023 2:21,2/12/2023 2:20,5,FALSE,el monte,woodstock,1, White, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, speeding 43 on el monte, Warning (verbal or written)
5979,2/12/2023 2:51,2/12/2023 2:49,5,FALSE,almond,verano,1, Asian, None,TRUE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 45 in 25 zone, Warning (verbal or written)
5980,2/12/2023 4:15,2/12/2023 3:24,30,FALSE,FOOTHILL EXPRESSWAY,GRANT ROAD,1, Middle Eastern or South Asian, None,FALSE,24,Male,No,FALSE, None, Asked for consent to search person; Asked for consent to search property; Handcuffed or flex cuffed; Patrol car detention; Person removed from vehicle by order; Search of person was conducted; Search of property was conducted, true, true, Consent given; Officer Safety/safety of others; Vehicle inventory, SEARCH OF HIS PERSONS AND VEHICLE WAS CLEAR AND NO CONTRABAND FOUND.; SEARCH OF HIS PERSONS AND VEHICLE WAS CLEAR AND NO CONTRABAND FOUND.; SEARCH OF HIS PERSONS AND VEHICLE WAS CLEAR AND NO CONTRABAND FOUND., Traffic Violation, Moving Violation, DRIVER MADE ILLEGAL LEFT TURN AT GRANT AND GRANT.  DRIVER WAS SUSPENDED AND VEHICLE REGISTRATION WAS ALSO EXPIRED.  DRIVER WAS CITED FOR THE SUSPENSION AND EXPIRED REGISTRATION., Citation for infraction; Citation for infraction; Warning (verbal or written)
5981,2/12/2023 10:39,2/12/2023 10:38,5,FALSE,el monte,university,1, Hispanic/Latino/a, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired reg, Warning (verbal or written)
5982,2/12/2023 21:37,2/12/2023 11:39,5,FALSE,foothill,st joseph,1, Black/African American, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired reg, Warning (verbal or written)
5983,2/12/2023 21:43,2/12/2023 21:41,15,FALSE,springer,foothill,1, White, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", tab showing 2011, Citation for infraction; Citation for infraction; Citation for infraction
5984,2/12/2023 23:42,2/12/2023 23:20,20,FALSE,FREMONT,MIRAMONTE,1, Hispanic/Latino/a, None,TRUE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, LICENSE PLATE LAMPS OUT, Citation for infraction; Citation for infraction; Citation for infraction
5985,2/13/2023 0:51,2/12/2023 23:23,20,FALSE,EL MONTE,HIGHWAY 280,1, Hispanic/Latino/a, Mental health condition; Other disability,FALSE,35,Male,No,FALSE, None, Asked for consent to search person; Search of person was conducted, true,, Consent given; Officer Safety/safety of others, SUBJECT WAS WEARING LARGE BAGGY CLOTHES AND CODUCTED A SEARCH OFF CONSENT AND FOR OFFICER SAFETY.; SUBJECT WAS WEARING LARGE BAGGY CLOTHES AND CODUCTED A SEARCH OFF CONSENT AND FOR OFFICER SAFETY., Consensual Encounter resulting in a search, ," FOUND SUBJECT SLEEPING IN THE DIRT AT HIGHWAY 280.  HE COULDN'T ANSWER SIMPLE QUESTIONS AND WAS DISORIENTED.  SUBJECT DIDN'T KNOW WHERE HE WAS, THE DAY OR EVEN THE MONTH.  WAS TRANSPORTED BY MEDICS.", Noncriminal transport or caretaking transport
5986,2/13/2023 1:13,2/13/2023 1:11,5,FALSE,ecr,sar,1, Hispanic/Latino/a, None,TRUE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, broken headlamp, Warning (verbal or written)
5987,2/13/2023 2:45,2/13/2023 2:43,5,FALSE,homestead,wright,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, headlight out, Warning (verbal or written); Warning (verbal or written)
5988,2/13/2023 9:23,2/13/2023 9:21,5,FALSE,cuesta road,grant road,1, Middle Eastern or South Asian, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, unable to maintain lane, Warning (verbal or written)
5989,2/13/2023 10:03,2/13/2023 9:59,2,FALSE,San Antonio ,Loucks,1, Middle Eastern or South Asian, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 44 in a 35, Warning (verbal or written)
5990,2/13/2023 13:43,2/13/2023 13:41,5,FALSE,el camino real,showers drive,1, White, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired registration, Warning (verbal or written)
5991,2/14/2023 8:40,2/14/2023 8:38,90,FALSE,el camino real,castro street,1, Hispanic/Latino/a, None,TRUE,25,Male,No,FALSE, None, Person removed from vehicle by order; Search of person was conducted,,, Incident to arrest, search incident to arrest, Traffic Violation," Non-moving Violation, including Registration Violation", expired registration and non working tail light, Custodial Arrest pursuant to outstanding warrant
5992,2/14/2023 9:04,2/14/2023 8:50,13,FALSE,foothill,magdalena,1, Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 55 in a 45, Citation for infraction
5993,2/14/2023 9:25,2/14/2023 9:18,5,FALSE,state,second,1, White, None,FALSE,45,Male,Yes,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, stop lamps out, Warning (verbal or written)
5994,2/14/2023 9:30,2/14/2023 8:41,2,FALSE,el monte ave,el camino real,1, Hispanic/Latino/a, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", motorcycle with no license plates, Warning (verbal or written)
5995,2/15/2023 3:34,2/15/2023 3:31,5,FALSE,ecr,ortega,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, fail to signal, Warning (verbal or written)
5996,2/15/2023 9:05,2/15/2023 8:45,10,FALSE,Foothill Expressway ,Springer ,1, Asian, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 70mph in 45mph zone, Citation for infraction
5997,2/15/2023 10:21,2/15/2023 9:25,8,FALSE,Foothill expressway,Springer,1, Middle Eastern or South Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding on foothill expressway, Citation for infraction
5998,2/15/2023 13:16,2/15/2023 12:55,12,FALSE,N. San Antonio ,,1, Middle Eastern or South Asian, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 8.04.145 LAMC U turn over double yellow lines downtown, Citation for infraction
5999,2/15/2023 19:55,2/15/2023 19:45,5,FALSE,el camino real,san antonio,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, tail light out, Warning (verbal or written)
6000,2/15/2023 23:40,2/15/2023 23:37,10,FALSE,foothill,grant,1, Hispanic/Latino/a, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 60 in 45, Citation for infraction; Warning (verbal or written)
6001,2/16/2023 0:05,2/16/2023 0:03,5,FALSE,el monte,pilgrim,1, Hispanic/Latino/a, None,FALSE,20,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, license plate light, Warning (verbal or written)
6002,2/16/2023 0:21,2/16/2023 0:19,5,FALSE,springer,sunshine,1, Black/African American, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Warning (verbal or written)
6003,2/16/2023 3:10,2/16/2023 3:09,5,FALSE,homestead,fallen leaf,1, White, None,FALSE,35,Male,Yes,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", reg suspended, Warning (verbal or written)
6004,2/16/2023 10:46,2/16/2023 10:39,5,FALSE,springer,berry,1, White, None,FALSE,70,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, fail yield to ped, Warning (verbal or written)
6005,2/16/2023 14:46,2/16/2023 14:32,10,FALSE,El Monte ,University ,1, Middle Eastern or South Asian, Speech impairment or limited use of language,TRUE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Made right turn on red.  3 red arrows and 3 no right on red signs posted, Citation for infraction
6006,2/17/2023 3:14,2/17/2023 3:09,10,FALSE,fremont,belleville,1, Hispanic/Latino/a, None,TRUE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, license plate light out, Warning (verbal or written)
6007,2/17/2023 17:41,2/17/2023 12:11,20,FALSE,grant road,,1, White, None,FALSE,35,Male,No,FALSE, None, Person removed from vehicle by order; Search of person was conducted; Search of property was conducted,,, Condition of parole / probation/ PRCS / mandatory supervision, , Known to be on Parole / Probation / PRCS / Mandatory Supervision, , observed subject sitting in car with expired registration as of two years. recognized him to be on probation, No Action
6008,2/17/2023 17:44,2/17/2023 13:50,25,FALSE,fremont ave,highway 85,1, Hispanic/Latino/a, None,FALSE,50,Male,No,FALSE, None, Asked for consent to search person; Person removed from vehicle by order; Search of person was conducted; Search of property was conducted, true,, Condition of parole / probation/ PRCS / mandatory supervision, , Traffic Violation," Non-moving Violation, including Registration Violation", records query revealed expired as of 2019. but had 2023 tabs on, In-field cite and release; In-field cite and release
6009,2/17/2023 21:58,2/17/2023 21:52,5,FALSE,Truman,Elmhurst,1, Asian, None,FALSE,18,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Stop sign, Warning (verbal or written)
6010,2/18/2023 19:25,2/18/2023 19:13,10,FALSE,El Camino real,Escuela,1, Black/African American, None,FALSE,34,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired registration, Citation for infraction; Citation for infraction
6011,2/18/2023 21:21,2/18/2023 21:13,6,FALSE,San Antonio ,Portola,1, Pacific Islander, None,FALSE,65,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired registration, Warning (verbal or written)
6012,2/19/2023 1:03,2/18/2023 22:46,10,FALSE,Alicia,Jardin,1, Hispanic/Latino/a, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired registration, Citation for infraction; Citation for infraction
6013,2/19/2023 6:05,2/18/2023 19:47,52,FALSE,Covington Rd,Campbell ,1, White, None,FALSE,45,Male,No,FALSE, Drugs/narcotics; Other Contraband or evidence, Handcuffed or flex cuffed; Person removed from vehicle by order; Property was seized; Search of person was conducted; Search of property was conducted,,, Condition of parole / probation/ PRCS / mandatory supervision, , Traffic Violation," Non-moving Violation, including Registration Violation", Observed vehicle with expired registration from 2021. Driver verbally identified himself. On parole for burglary. Searched car. Located narcotics and burglary tools. Cited and released after sesrch, In-field cite and release
6014,2/19/2023 15:48,2/19/2023 15:35,5,FALSE,el camino real,showers drive,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired registration, Warning (verbal or written)
6015,2/19/2023 23:06,2/19/2023 22:55,9,FALSE,El monte,Foothill expressway,1, Asian, None,FALSE,58,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Citation for infraction
6016,2/20/2023 1:51,2/19/2023 22:16,10,FALSE,Berry,Springer,1, Hispanic/Latino/a, None,FALSE,35,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Out headlamp, Warning (verbal or written)
6017,2/20/2023 18:46,2/20/2023 18:45,5,FALSE,springer,riverside,1, Hispanic/Latino/a, None,TRUE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, license plate lamps out, Warning (verbal or written); Warning (verbal or written)
6018,2/20/2023 19:17,2/20/2023 19:16,10,FALSE,st joseph,foothill,1, Pacific Islander, None,TRUE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, license plate light, Citation for infraction; Citation for infraction
6019,2/20/2023 22:27,2/20/2023 22:10,15,FALSE,EL CAMINO REAL,CASTRO STREET,1, Hispanic/Latino/a, None,FALSE,17,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, EXPIRED REGISTRATION FOR APPROXIMATELY 6 MONTHS...NOTHING IN PROGRESS., Citation for infraction
6020,2/21/2023 4:35,2/21/2023 4:01,25,FALSE,FREMONT ROAD,HIGHWAY 85,1, Hispanic/Latino/a, None,TRUE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation," VEHICLE WAS EXPIRED SINCE 2021, BUT HAD 2023 REGISTRATION STICKERS.  THE DRIVER WAS NOT THE REGISTERED OWNER AND WAS COMPLETELY UNAWARE OF THIS ISSUE.  THE 2023 STICKER WAS REMOVED FROM THE VEHICLE, AND DRIVER WARNED FOR 4000A1.", Warning (verbal or written)
6021,2/21/2023 11:05,2/21/2023 11:02,2,FALSE,San Antonio ,Almond ,1, White, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, U-turn made in front of no u- turn sign, Warning (verbal or written)
6022,2/21/2023 15:44,2/21/2023 14:58,4,FALSE,El Monte ,Hollingsworth,1, Asian, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Ran stop sign, Warning (verbal or written)
6023,2/22/2023 11:04,2/22/2023 11:02,5,FALSE,el camino real,arastradero road,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", no front license plate and tinted windows, Warning (verbal or written)
6024,2/22/2023 11:30,2/22/2023 11:29,5,FALSE,newcastle drive,holt drive,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", no front license plate, Warning (verbal or written)
6025,2/22/2023 12:10,2/22/2023 10:30,5,FALSE,El Monte ,University ,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Did not stop for red arrows on right turn., Warning (verbal or written)
6026,2/22/2023 18:59,2/22/2023 18:50,8,FALSE,Springer,El Monte ,1, Asian, None,FALSE,38,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Stop sign, Citation for infraction
6027,2/22/2023 22:50,2/22/2023 20:49,8,FALSE,Magdalena,Foothill expressway ,1, White, None,FALSE,51,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Cell phone, Citation for infraction
6028,2/23/2023 1:01,2/22/2023 23:23,20,FALSE,Main Street ,Third Street ,1, White, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Observed vehicle at Bank of America. No license plate displayed on front. Stopped and identified. Warned and released, Warning (verbal or written)
6029,2/23/2023 15:25,2/23/2023 15:15,5,FALSE,foothill,magdalena,1, Middle Eastern or South Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, straight from a lft turn lane, Warning (verbal or written)
6030,2/23/2023 22:30,2/23/2023 22:23,5,FALSE,Vineyard,,1, White, None,FALSE,71,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Red light, Warning (verbal or written)
6031,2/23/2023 23:35,2/23/2023 23:10,10,FALSE,Fallenleaf,Homestead ,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Red light, Citation for infraction
6032,2/24/2023 14:38,2/24/2023 14:10,5,FALSE,Foothill Expressway ,San Antonio ,1, Middle Eastern or South Asian, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Holding and operating cell phone while driving, Citation for infraction
6033,2/24/2023 14:39,2/24/2023 14:27,5,FALSE,Tydndall ,Cuesta ,1, Hispanic/Latino/a, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Holding and operating cell phone while driving, Warning (verbal or written)
6034,2/24/2023 15:38,2/24/2023 15:00,5,FALSE,ECR,EL MONTE,1, Hispanic/Latino/a, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, UNSAFE LANE CHANGE, Warning (verbal or written)
6035,2/24/2023 19:17,2/24/2023 19:16,5,FALSE,second,plaza nrth,1, Hispanic/Latino/a, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, no lights, Warning (verbal or written)
6036,2/24/2023 19:56,2/24/2023 19:53,5,FALSE,cuesta,arboleda,1, Hispanic/Latino/a, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, tail light out, Warning (verbal or written)
6037,2/24/2023 20:57,2/24/2023 20:54,15,FALSE,EL CAMINO REAL,RICH,1, Hispanic/Latino/a, None,TRUE,20,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", EXP 2020, Warning (verbal or written)
6038,2/24/2023 20:58,2/24/2023 20:37,15,FALSE,EL CAMINO REAL,SHOERS DRIVE,1, Hispanic/Latino/a, None,TRUE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation," VEHICLE WAS EXPIRED SINCE 2020, SHOWING A 2021 STICKER.  THEDRIVER DID NOT KNOW ENGLISH WELL AND IT WAS NOT HIS VEHICLE.  I CALLED THE VEHICLE OWNER...WHO THE CAR WAS NOT REGISTERED TO WHO ALSO DIDN'T SPEAK ENGLISH.  WARNED FOR 4000A1.", Warning (verbal or written)
6039,2/25/2023 5:33,2/24/2023 21:02,40,FALSE,el monte,university,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, Alcohol, Asked for consent to search person; Handcuffed or flex cuffed; Patrol car detention; Person removed from vehicle by order; Search of person was conducted; Search of property was conducted, true,, Consent given; Incident to arrest; Officer Safety/safety of others, subj arrested for 23152(b); subj arrested for 23152(b); subj arrested for 23152(b), Traffic Violation, Moving Violation, veh stopped past limit line blocking the intersection at el monte/foothill, Custodial Arrest without warrant
6040,2/25/2023 10:52,2/25/2023 10:50,5,FALSE,el monte,university,1, Middle Eastern or South Asian, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, fail to obey sign, Warning (verbal or written)
6041,2/25/2023 21:26,2/25/2023 21:24,8,FALSE,miramonte,manor,1, White, None,FALSE,17,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, blew red, Warning (verbal or written)
6042,2/25/2023 21:57,2/25/2023 21:35,15,FALSE,FOOTHILL EXPRESSWAY,MAGDALENA,1, Hispanic/Latino/a, None,FALSE,39,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation," RIGHT REAR BRAKELIGHT WAS INOPERABLE.  DRIVER ALSO HAD NO LICENSE WITH AN INDEX NUMBER, DRIVER WAS CITED FOR BOTH.", Citation for infraction; Citation for infraction
6043,2/25/2023 23:03,2/25/2023 23:02,10,FALSE,st joseph,foothill,1, Hispanic/Latino/a, None,TRUE,24,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp 2022, Warning (verbal or written)
6044,2/25/2023 23:21,2/25/2023 23:19,5,FALSE,ecr,ortega,1, Hispanic/Latino/a, None,FALSE,25,Male,Yes,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Warning (verbal or written)
6045,2/26/2023 9:04,2/26/2023 9:03,3,FALSE,foothill expy,san antonio,1, White, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, fail to yield left turn, Warning (verbal or written)
6046,2/26/2023 10:11,2/26/2023 10:09,5,FALSE,el monte,university,1, White, None,FALSE,70,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, fail to obey sign, Warning (verbal or written)
6047,2/26/2023 12:56,2/26/2023 11:45,5,FALSE,A ,Fremont,1, Hispanic/Latino/a, None,FALSE,55,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Started a right turn onto a one-way street, No Action
6048,2/26/2023 21:11,2/26/2023 18:37,5,FALSE,ell monte,woodstock,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 40 on el monte rainy, Warning (verbal or written)
6049,2/27/2023 1:53,2/27/2023 1:52,5,FALSE,ecr,jordon,1, Hispanic/Latino/a, None,TRUE,25,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Warning (verbal or written)
6050,2/28/2023 8:23,2/28/2023 8:15,8,FALSE,foothill,arboretum,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp. reg., Citation for infraction; Citation for infraction
6051,2/28/2023 17:35,2/28/2023 7:25,15,FALSE,el camino real,ortega ave,1, Hispanic/Latino/a, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, speeding and expired registration, In-field cite and release; In-field cite and release
6052,3/1/2023 1:21,2/28/2023 22:45,10,FALSE,Springer,Fremont,1, Hispanic/Latino/a, None,FALSE,22,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Speeding and window tint, Citation for infraction
6053,3/1/2023 1:23,2/28/2023 19:36,10,FALSE,Springer,Berry,1, Asian, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Cell phone, Citation for infraction
6054,3/1/2023 9:50,3/1/2023 9:48,5,FALSE,springer,el monte,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, stop sign, Warning (verbal or written)
6055,3/1/2023 11:37,3/1/2023 6:24,5,FALSE,FOOTHILL,ARBORETUM,1, White, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, UNSAFE LANE CHANGE, Warning (verbal or written)
6056,3/1/2023 16:44,3/1/2023 13:41,5,FALSE,FOOTHILL,MAGDELENA,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, NO PLATE, Warning (verbal or written)
6057,3/1/2023 16:46,3/1/2023 16:44,5,FALSE,FOOTHILL,SPRINGER,1, Asian, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, FAIL TO DISPLAY TABS, Warning (verbal or written)
6058,3/1/2023 19:28,3/1/2023 19:27,5,FALSE,foothill,springer,1, White, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg 1/22, Warning (verbal or written)
6059,3/1/2023 21:23,3/1/2023 21:22,10,FALSE,el monte,university,1, White, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg 7/22, Warning (verbal or written)
6060,3/2/2023 14:15,3/2/2023 14:13,5,FALSE,SAN ANTONIO,DEL MONTE,1, White, None,FALSE,80,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, FAIL TO TIELD PED IN CROSSWALK, Citation for infraction
6061,3/3/2023 0:17,3/3/2023 0:16,5,FALSE,foothill,miramonte,1, White, None,FALSE,70,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, driving too slow waeving in lane, Warning (verbal or written)
6062,3/3/2023 0:39,3/3/2023 0:38,5,FALSE,magdalena,magdalena,1, Pacific Islander, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", reg suspended, Warning (verbal or written)
6063,3/3/2023 14:26,3/3/2023 14:25,4,FALSE,San Antonio ,Chester cir. ,1, Middle Eastern or South Asian, Speech impairment or limited use of language,TRUE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Failed to signal for turning movement, Warning (verbal or written)
6064,3/3/2023 19:16,3/3/2023 19:06,9,FALSE,Springer,Covington,1, Hispanic/Latino/a, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Stop sign, Warning (verbal or written)
6065,3/3/2023 19:38,3/3/2023 19:05,16,FALSE,Foothill Expressway ,Miramonte ,1, White, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver move from lane 1 to lane 2 east on Foothill Expressway without using signal. Driver speed fluctuate. Driver stopped and identified by license. No alcohol. Driver warned and released, Warning (verbal or written)
6066,3/3/2023 22:34,3/3/2023 22:23,10,FALSE,El monte,Hawthorne,1, White, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Stop sign, Citation for infraction
6067,3/4/2023 22:07,3/4/2023 22:02,4,FALSE,Oak,Grant,1, Black/African American, None,FALSE,31,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Warning (verbal or written)
6068,3/5/2023 2:34,3/5/2023 2:05,15,FALSE,Foothill Expressway ,El Monte Ave,1, White, Other disability,FALSE,45,Male,No,FALSE, None, Asked for consent to search person; Asked for consent to search property; Person removed from vehicle by order; Search of person was conducted; Search of property was conducted, true, true, Consent given, No Identification. Registration expired. Marijuana in vehicle., Traffic Violation, Moving Violation, Observed driver swerve on roadway almost striking cement wall. Driver continues and swerves right again. Stopped and identified verbally. Driver dropped cell phone on floor board. No alcohol involved. Vehicle searched. Warned and released, Warning (verbal or written)
6069,3/5/2023 21:51,3/5/2023 18:40,5,FALSE,Sherwood,San Antonio ,1, Middle Eastern or South Asian, None,TRUE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Red light, Warning (verbal or written)
6070,3/5/2023 22:25,3/5/2023 21:40,12,FALSE,San Antonio Rd,Portola Ave,1, White, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver north on San Antonio Rd. Paced over 50 mph in 35 zone. Stopped and verbally identified driver. No license on possession. Driver cited for expired registration and no license in possession, Citation for infraction
6071,3/6/2023 0:59,3/5/2023 22:47,10,FALSE,El Camino real,,1, Black/African American, None,FALSE,47,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired registration, Warning (verbal or written)
6072,3/6/2023 1:02,3/5/2023 21:29,10,FALSE,University ,Lee,1, Hispanic/Latino/a, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Citation for infraction; Citation for infraction
6073,3/6/2023 19:11,3/6/2023 19:08,5,FALSE,el monte,university,1, Asian, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", 11/22 expiration, Warning (verbal or written)
6074,3/6/2023 19:49,3/6/2023 19:43,5,FALSE,MIRAMONTE ,MANOR AVE,1, White, None,FALSE,55,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation," RIGHT REAR BRAKELIGHT WAS COMPLETELY OT AND NOT WORKING, DRIVER WAS WARNED FOR THE EQUIPMENT AND ADVISED TO FIX IT.", Warning (verbal or written)
6075,3/6/2023 23:10,3/6/2023 23:08,5,FALSE,springer ,berry,1, Middle Eastern or South Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, backed up on foothill after passing turn, Warning (verbal or written)
6076,3/7/2023 11:31,3/7/2023 11:29,5,FALSE,ECR,w charleston,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, cell phone in hand, Citation for infraction
