LEARecordID,ORI,BatchID,TX_Type,Is_NFIA,SDate,STime,SDur,Is_ServCall,AT,Loc,City,PID,Ethn,Gend,GendNC,LGBT,Age,Is_LimEng,Disb,Is_Stud,StReas,Tr_ID,Act_CD,BasSearch_N,StReas_Given,PropType,Cb,ResCD
654063,CA0431100,,I,N,7/24/2023,8:39,10,N,"Patrol, traffic, field operations",North Rengstorff Avenue & Montecito Avenue,Mountain View,1,"Hispanic/Latino(a),White",Male,,N,24,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
654424,CA0431100,,I,N,7/24/2023,14:09,10,N,"Patrol, traffic, field operations",El Camino Real/Castro Steet,MOUNTAIN VIEW,1,White,Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
654437,CA0431100,,I,N,7/24/2023,15:49,10,N,"Patrol, traffic, field operations",San Antonio Road/Nita Avenue,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
654839,CA0431100,,I,N,7/24/2023,23:11,20,N,"Patrol, traffic, field operations",2600 Block Bayshore Parkway,Mountain View,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Equipment,Curbside detention,,,,,Warning (verbal or written)
654986,CA0431100,,I,N,7/25/2023,1:47,10,Y,"Patrol, traffic, field operations",600 Block San Antonio Road,Mountain View,1,Middle Eastern or South Asian,Male,,N,45,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,Warning (verbal or written)
655075,CA0431100,,I,N,7/25/2023,4:32,5,N,"Patrol, traffic, field operations",1900 Block Old Middlefield Way,Mountain View,1,Hispanic/Latino(a),Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
655851,CA0431100,,I,N,7/25/2023,17:12,15,N,"Patrol, traffic, field operations",El Camino Real/Showers Drive,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
656660,CA0431100,,I,N,7/25/2023,7:31,120,Y,"Patrol, traffic, field operations",600 Block San Antonio Road,Mountain View,1,Black/African American,Male,,N,40,N,,,Reasonable suspicion that the person was engaged in criminal activity,," Search of person was conducted ,Search of property was conducted,Curbside detention,Handcuffed or flex cuffed,Patrol car detention",pat search becasue the RP stated the suspect had a crowbar ,,,,Custodial arrest without warrant
657603,CA0431100,,I,N,7/25/2023,23:50,5,N,"Patrol, traffic, field operations",600 Block Castro Street,MOUNTAIN VIEW,1,Asian,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
660765,CA0431100,,I,N,7/25/2023,5:11,30,Y,"Patrol, traffic, field operations",East Middlefield Road & Tyrella Avenue,Mountain View,1,White,Male,,N,45,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Field sobriety test conducted,Handcuffed or flex cuffed, Asked for consent to  search person, Search of person was conducted , Asked for consent to  search property,Search of property was conducted",Incident to arrest,,,,Custodial arrest without warrant
696382,CA0431100,,I,N,7/25/2023,17:47,10,N,"Patrol, traffic, field operations",North Rengstorff Avenue & Montecito Avenue,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
656657,CA0431100,,I,N,7/26/2023,7:03,10,N,"Patrol, traffic, field operations",400 Block South Rengstorff Avenue,Mountain View,1,Asian,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
656966,CA0431100,,I,N,7/26/2023,14:50,5,N,"Patrol, traffic, field operations",Franklin Street/Mercy Street,MOUNTAIN VIEW,1,White,Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
657504,CA0431100,,I,N,7/26/2023,21:38,30,N,"Patrol, traffic, field operations",1900 Block West Middlefield Road,Mountain View,1,White,Female,,N,47,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Custodial arrest without warrant
657635,CA0431100,,I,N,7/26/2023,22:56,5,N,"Patrol, traffic, field operations",100 Block North Rengstorff Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
657643,CA0431100,,I,N,7/26/2023,1:45,5,N,"Patrol, traffic, field operations",200 Block North Rengstorff Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
657650,CA0431100,,I,N,7/26/2023,1:30,5,N,"Patrol, traffic, field operations",100 Block North Rengstorff Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
657996,CA0431100,,I,N,7/26/2023,23:14,30,Y,"Patrol, traffic, field operations",2500 Block Grant Road,Mountain View,1,White,Female,,N,73,N,,,Knowledge of outstanding arrest warrant/wanted person,," Search of person was conducted ,Search of property was conducted",Searched incident to arrest,,,,Custodial arrest pursuant to outstanding warrant
665372,CA0431100,,I,N,7/26/2023,23:45,120,N,"Patrol, traffic, field operations",El Camino Real/ SR 237,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,Field sobriety test conducted,,,,Alcohol,Custodial arrest without warrant
665382,CA0431100,,I,N,7/26/2023,15:20,5,N,"Patrol, traffic, field operations",Remington/ Michelangelo,SUNNYVALE,1,Pacific Islander,Female,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
665387,CA0431100,,I,N,7/26/2023,15:39,5,N,"Patrol, traffic, field operations",Remington/ Michelangelo,SUNNYVALE,1,Asian,Female,,N,55,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
665390,CA0431100,,I,N,7/26/2023,16:07,5,N,"Patrol, traffic, field operations",Remington/ Michelangelo,MOUNTAIN VIEW,1,White,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
665393,CA0431100,,I,N,7/26/2023,16:57,5,N,"Patrol, traffic, field operations",Remington/ Michelangelo,SUNNYVALE,1,White,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
665398,CA0431100,,I,N,7/26/2023,17:13,5,N,"Patrol, traffic, field operations",Remington/Michelangelo,SUNNYVALE,1,White,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
667572,CA0431100,,I,N,7/26/2023,15:12,5,N,"Patrol, traffic, field operations",West Remington Drive,Sunnyvale,1,White,Male,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
667574,CA0431100,,I,N,7/26/2023,15:43,5,N,"Patrol, traffic, field operations",East Remington Drive & Michelangelo Drive,Sunnyvale,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
667575,CA0431100,,I,N,7/26/2023,16:05,5,N,"Patrol, traffic, field operations",East Remington Drive & Michelangelo Drive,Sunnyvale,1,Asian,Male,,N,50,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
667579,CA0431100,,I,N,7/26/2023,17:14,5,N,"Patrol, traffic, field operations",East Remington Drive & Michelangelo Drive,Sunnyvale,1,Middle Eastern or South Asian,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
673261,CA0431100,,I,N,7/26/2023,21:15,30,N,"Patrol, traffic, field operations",200 Block Grant Avenue,Palo Alto,1,Black/African American,Male,,N,33,N,,,Reasonable suspicion that the person was engaged in criminal activity,," Search of person was conducted ,Search of property was conducted",Subject was going to arrested for grand theft and he was on probation.,,,,Custodial arrest without warrant
696352,CA0431100,,I,N,7/26/2023,23:50,10,N,"Patrol, traffic, field operations",East El Camino Real & Grant Road,Mountain View,1,White,Male,,N,35,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
696353,CA0431100,,I,N,7/26/2023,17:40,10,N,"Patrol, traffic, field operations",West Remington Drive & Spinosa Drive,Sunnyvale,1,White,Female,,N,31,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
696370,CA0431100,,I,N,7/26/2023,17:20,10,N,"Patrol, traffic, field operations",East Remington Drive & Michelangelo Drive,Sunnyvale,1,Asian,Female,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
696374,CA0431100,,I,N,7/26/2023,17:00,10,N,"Patrol, traffic, field operations",East Remington Drive & Michelangelo Drive,Sunnyvale,1,White,Male,,N,28,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
696379,CA0431100,,I,N,7/26/2023,16:25,10,N,"Patrol, traffic, field operations",East Remington Drive & Michelangelo Drive,Sunnyvale,1,Asian,Male,,N,43,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
696380,CA0431100,,I,N,7/26/2023,15:17,10,N,"Patrol, traffic, field operations",East Remington Drive & Michelangelo Drive,Sunnyvale,1,White,Male,,N,37,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
696381,CA0431100,,I,N,7/26/2023,1:40,10,N,"Patrol, traffic, field operations",North Rengstorff Avenue & Montecito Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
657743,CA0431100,,I,N,7/27/2023,0:22,5,N,"Patrol, traffic, field operations",300 Block West Middlefield Road,Mountain View,1,White,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
657943,CA0431100,,I,N,7/27/2023,3:41,5,N,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Female,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
657965,CA0431100,,I,N,7/27/2023,4:01,5,N,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,1,White,Female,,N,79,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
658020,CA0431100,,I,N,7/27/2023,4:53,20,N,"Patrol, traffic, field operations",1000 Block North Rengstorff Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,Warning (verbal or written)
658049,CA0431100,,I,N,7/27/2023,5:27,10,N,"Patrol, traffic, field operations",Continental Circle,Mountain View,1,Asian,Female,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Citation for infraction
658103,CA0431100,,I,N,7/27/2023,6:35,10,N,"Patrol, traffic, field operations",920 e el camino real,MOUNTAIN VIEW,1,Pacific Islander,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
658188,CA0431100,,I,N,7/27/2023,8:22,10,N,"Patrol, traffic, field operations",Leksich Avenue,Mountain View,1,White,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
658243,CA0431100,,I,N,7/27/2023,10:00,10,N,"Patrol, traffic, field operations",El Camino Real & California 237,Mountain View,1,White,Male,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
659043,CA0431100,,I,N,7/27/2023,22:21,5,N,"Patrol, traffic, field operations",Gladys Avenue,Mountain View,1,Black/African American,Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
667581,CA0431100,,I,N,7/27/2023,1:39,5,N,"Patrol, traffic, field operations",West Middlefield Road & North Shoreline Boulevard,Mountain View,1,Middle Eastern or South Asian,Female,,N,20,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
696389,CA0431100,,I,N,7/27/2023,0:05,10,N,"Patrol, traffic, field operations",West El Camino Real & Bay Street,Mountain View,1,Hispanic/Latino(a),Male,,N,47,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
738477,CA0431100,,I,N,7/27/2023,0:10,5,N,"Patrol, traffic, field operations",Sr 237/ el Camino real,MOUNTAIN VIEW,1,Asian,Female,,N,70,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
738482,CA0431100,,I,N,7/27/2023,0:25,5,N,"Patrol, traffic, field operations",Sr 237/ el Camino real ,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
738491,CA0431100,,I,N,7/27/2023,0:50,5,N,"Patrol, traffic, field operations",Sr 237/ el camino real,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
659520,CA0431100,,I,N,7/28/2023,0:00,20,N,"Patrol, traffic, field operations",0-100 Block West El Camino Real,Mountain View,1,White,Male,,N,47,N,,,Knowledge of outstanding arrest warrant/wanted person,,"Handcuffed or flex cuffed, Search of person was conducted ,Property was seized,Search of property was conducted","Searched incident to arrest, probation terms","Contraband,Evidence","Drugs/narcotics,Drug Paraphernalia,Cell phone(s) or electronic device(s),Suspected Stolen property","Drugs/narcotics,Drug Paraphernalia,Suspected Stolen property,Cell phone(s) or electronic device(s)",Custodial arrest pursuant to outstanding warrant
659896,CA0431100,,I,N,7/28/2023,14:10,5,N,"Patrol, traffic, field operations",West El Camino Real & Bay Street,Mountain View,1,Hispanic/Latino(a),Female,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
659942,CA0431100,,I,N,7/28/2023,15:12,5,N,"Patrol, traffic, field operations",Ortega Avenue & West El Camino Real,MOUNTAIN VIEW,1,"Hispanic/Latino(a),Asian",Female,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
660062,CA0431100,,I,N,7/28/2023,17:25,10,N,"Patrol, traffic, field operations",Villa Street & View Street,Mountain View,1,White,Male,,N,55,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
660089,CA0431100,,I,N,7/28/2023,18:04,5,N,"Patrol, traffic, field operations",oak court ,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Female,,N,80,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
660299,CA0431100,,I,N,7/28/2023,22:07,5,N,"Patrol, traffic, field operations",600 Block San Antonio Road,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
660429,CA0431100,,I,N,7/28/2023,23:55,5,N,"Patrol, traffic, field operations",View Street & West Dana Street,Mountain View,1,White,Male,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
665364,CA0431100,,I,N,7/28/2023,19:25,5,N,"Patrol, traffic, field operations",California/ Showers,MOUNTAIN VIEW,1,White,Female,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
660739,CA0431100,,I,N,7/29/2023,4:56,5,N,"Patrol, traffic, field operations",Villa Street & Higdon Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
660766,CA0431100,,I,N,7/29/2023,5:28,10,N,"Patrol, traffic, field operations",600 Block North Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
661077,CA0431100,,I,N,7/29/2023,7:51,120,Y,"Patrol, traffic, field operations",900 Block North Rengstorff Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,35,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Person removed from vehicle by order,,,,,Custodial arrest without warrant
661243,CA0431100,,I,N,7/29/2023,12:01,105,Y,"Patrol, traffic, field operations",800 Block East El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,35,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,Drug Paraphernalia,Custodial arrest without warrant
661295,CA0431100,,I,N,7/29/2023,14:54,10,N,"Patrol, traffic, field operations",West El Camino Real & Calderon Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
661333,CA0431100,,I,N,7/29/2023,10:23,300,N,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,1,White,Male,,N,30,N,,,Traffic Violation,Moving,Person removed from vehicle by order,,,,Alcohol,"Custodial arrest without warrant,Custodial arrest pursuant to outstanding warrant"
661549,CA0431100,,I,N,7/29/2023,21:26,5,N,"Patrol, traffic, field operations",East El Camino Real & Grant Road,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
661651,CA0431100,,I,N,7/29/2023,23:39,10,N,"Patrol, traffic, field operations",Castro Street & Central Expressway,Mountain View,1,White,Male,,N,21,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
662002,CA0431100,,I,N,7/29/2023,7:10,45,N,"Patrol, traffic, field operations",North Rengstorff Avenue & Montecito Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,40,Y,,,Traffic Violation,Moving,"Person removed from vehicle by order,Handcuffed or flex cuffed,Patrol car detention, Search of person was conducted ,Search of property was conducted,Property was seized",,Contraband,Drugs/narcotics,Drugs/narcotics,Custodial arrest without warrant
662002,CA0431100,,I,N,7/29/2023,7:10,45,N,"Patrol, traffic, field operations",North Rengstorff Avenue & Montecito Avenue,Mountain View,2,Hispanic/Latino(a),Female,,N,40,Y,,,Consensual Encounter resulting in a search,," Asked for consent to  search person, Search of person was conducted , Asked for consent to  search property,Search of property was conducted,Property was seized",Consent search resulting in meth pipe found,Contraband,Drug Paraphernalia,Drug Paraphernalia,Custodial arrest without warrant
662102,CA0431100,,I,N,7/30/2023,6:49,10,N,"Patrol, traffic, field operations",2500 Block California Street,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
662102,CA0431100,,I,N,7/30/2023,6:49,10,N,"Patrol, traffic, field operations",2500 Block California Street,Mountain View,2,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
662128,CA0431100,,I,N,7/30/2023,7:09,5,N,"Patrol, traffic, field operations",Moorpark Way,Mountain View,1,Asian,Male,,N,55,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
662156,CA0431100,,I,N,7/30/2023,7:37,5,N,"Patrol, traffic, field operations",San Antonio Road & California Street,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
662172,CA0431100,,I,N,7/30/2023,7:51,10,N,"Patrol, traffic, field operations",Latham Street & Escuela Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
662185,CA0431100,,I,N,7/30/2023,8:22,5,N,"Patrol, traffic, field operations",Villa Street & Franklin Street,Mountain View,1,White,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
662207,CA0431100,,I,N,7/30/2023,8:48,5,N,"Patrol, traffic, field operations",Central Expressway & San Antonio Avenue,Palo Alto,1,Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
662257,CA0431100,,I,N,7/30/2023,9:47,10,N,"Patrol, traffic, field operations",Sylvan Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Moving,Person removed from vehicle by order,,,,Drugs/narcotics,Warning (verbal or written)
662424,CA0431100,,I,N,7/30/2023,13:51,30,N,"Patrol, traffic, field operations",2100 Block Showers Drive,Mountain View,1,Black/African American,Male,,N,30,N,,,Consensual Encounter resulting in a search,," Asked for consent to  search person, Search of person was conducted , Asked for consent to  search property,Search of property was conducted,Property was seized",Observed drug paraphernalia in the hands of the subject. Asked consent to search but denied. Search conducted incident to arrest of person and property. ,Evidence,Drug Paraphernalia,Drug Paraphernalia,"Citation for infraction,In-field cite and release"
662499,CA0431100,,I,N,7/30/2023,15:48,5,N,"Patrol, traffic, field operations",Calderon Avenue & El Camino Real,Mountain View,1,White,Female,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
662819,CA0431100,,I,N,7/30/2023,22:36,5,N,"Patrol, traffic, field operations",100 Block East El Camino Real,Mountain View,1,Middle Eastern or South Asian,Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
662890,CA0431100,,I,N,7/30/2023,23:00,5,N,"Patrol, traffic, field operations",100 Block East El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
662893,CA0431100,,I,N,7/30/2023,23:43,5,N,"Patrol, traffic, field operations",100 Block East El Camino Real,Mountain View,1,Middle Eastern or South Asian,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
662991,CA0431100,,I,N,7/31/2023,2:24,10,N,"Patrol, traffic, field operations",1300 Block Pear Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
663131,CA0431100,,I,N,7/31/2023,5:59,5,N,"Patrol, traffic, field operations",Villa Street & View Street,Mountain View,1,White,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
663131,CA0431100,,I,N,7/31/2023,5:59,5,N,"Patrol, traffic, field operations",Villa Street & View Street,Mountain View,2,Hispanic/Latino(a),Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
663262,CA0431100,,I,N,7/31/2023,8:51,15,Y,"Patrol, traffic, field operations",500 Block San Antonio Road,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,," Asked for consent to  search person, Search of person was conducted ",No contraband located,,,,Field interview card completed
663911,CA0431100,,I,N,7/31/2023,21:32,6,N,"Patrol, traffic, field operations",800 Block Leong Drive,Mountain View,1,Hispanic/Latino(a),Male,,N,48,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
663932,CA0431100,,I,N,7/31/2023,21:53,5,N,"Patrol, traffic, field operations",1400 Block North Shoreline Boulevard,Mountain View,1,Asian,Male,,N,45,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
664016,CA0431100,,I,N,7/31/2023,23:00,10,N,"Patrol, traffic, field operations",Rengstorff Avenue/Middlefield Rd,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
665375,CA0431100,,I,N,7/31/2023,19:20,5,N,"Patrol, traffic, field operations",SR 101/ San Antonio Rd,MOUNTAIN VIEW,1,Asian,Female,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
670301,CA0431100,,I,N,7/31/2023,10:17,120,Y,"Patrol, traffic, field operations",Villa Street,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Field sobriety test conducted,Curbside detention",,,,,Custodial arrest without warrant
671627,CA0431100,,I,N,7/31/2023,6:37,15,Y,"Patrol, traffic, field operations",200 Block Castro Street,Mountain View,1,Hispanic/Latino(a),Male,,N,40,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,"Handcuffed or flex cuffed, Search of person was conducted ,Search of property was conducted,Property was seized,Person photographed",Custodial search.,Evidence,"Firearm(s),Ammunition,Drugs/narcotics,Suspected Stolen property,Money,Cell phone(s) or electronic device(s)","Drugs/narcotics,Firearm(s),Ammunition,Suspected Stolen property,Money,Cell phone(s) or electronic device(s)",Custodial arrest without warrant
664491,CA0431100,,I,N,8/1/2023,7:06,5,N,"Patrol, traffic, field operations",California Street & Bryant Street,Mountain View,1,White,Male,,N,55,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,
665286,CA0431100,,I,N,8/1/2023,21:07,20,N,"Patrol, traffic, field operations",900 Block North Shoreline Boulevard,Mountain View,1,White,Male,,N,30,N,,,Knowledge of outstanding arrest warrant/wanted person,,Curbside detention,,,,,Custodial arrest without warrant
666606,CA0431100,,I,N,8/1/2023,0:23,5,N,"Patrol, traffic, field operations",East El Camino Real,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
666606,CA0431100,,I,N,8/1/2023,0:23,5,N,"Patrol, traffic, field operations",East El Camino Real,MOUNTAIN VIEW,2,Hispanic/Latino(a),Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
666641,CA0431100,,I,N,8/2/2023,22:15,8,N,"Patrol, traffic, field operations",700 Block North Shoreline Boulevard,Mountain View,1,White,Male,,N,70,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
666707,CA0431100,,I,N,8/2/2023,23:15,5,N,"Patrol, traffic, field operations",South Shoreline Boulevard & California Street,Mountain View,1,Asian,Female,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
667491,CA0431100,,I,N,8/2/2023,7:00,30,Y,"Patrol, traffic, field operations",100 Block Del Medio Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,50,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Handcuffed or flex cuffed,Curbside detention,Patrol car detention",,,,,Custodial arrest without warrant
667584,CA0431100,,I,N,8/2/2023,23:29,5,N,"Patrol, traffic, field operations",North Rengstorff Avenue & Montecito Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
667621,CA0431100,,I,N,8/2/2023,18:34,5,N,"Patrol, traffic, field operations",North Rengstorff Avenue & West Middlefield Road,Mountain View,1,White,Male,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
667642,CA0431100,,I,N,8/2/2023,23:30,5,N,"Patrol, traffic, field operations",Rengstorff/ Jewell,MOUNTAIN VIEW,1,Hispanic/Latino(a),Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
667650,CA0431100,,I,N,8/2/2023,23:55,5,N,"Patrol, traffic, field operations",Rengstorff/ Jewell,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Female,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
667657,CA0431100,,I,N,8/2/2023,23:16,5,N,"Patrol, traffic, field operations",Rengstorff/ Jewell,MOUNTAIN VIEW,1,White,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
668363,CA0431100,,I,N,8/2/2023,19:22,15,N,"Patrol, traffic, field operations",California Street/Ortega Avenue ,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
668487,CA0431100,,I,N,8/2/2023,23:15,10,N,"Patrol, traffic, field operations",Rengstorff Avenue & Montecito Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,26,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
