LEARecordID,ORI,BatchID,TX_Type,Is_NFIA,SDate,STime,SDur,Is_ServCall,AT,Loc,City,PID,Ethn,Gend,GendNC,LGBT,Age,Is_LimEng,Disb,Is_Stud,StReas,Tr_ID,Act_CD,BasSearch_N,StReas_Given,PropType,Cb,ResCD
423788,CA0431100,,I,N,1/22/2023,9:48,120,N,"Patrol, traffic, field operations",evelyn avenue,MOUNTAIN VIEW,1,White,Female,,N,60,N,,,Traffic Violation,Moving,"Patrol car detention,Field sobriety test conducted",,,,,Custodial arrest without warrant
424076,CA0431100,,I,N,1/22/2023,18:05,10,N,"Patrol, traffic, field operations",California Street & Bryant Street,Mountain View,1,Asian,Female,,N,60,Y,,,Traffic Violation,Moving,No Action Taken,,,,,"Citation for infraction,Warning (verbal or written)"
424086,CA0431100,,I,N,1/22/2023,18:23,10,N,"Patrol, traffic, field operations",California Street & Bryant Street,Mountain View,1,White,Female,,N,70,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
424103,CA0431100,,I,N,1/22/2023,18:52,10,N,"Patrol, traffic, field operations",California Street & Bryant Street,Mountain View,1,White,Female,,N,21,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
424317,CA0431100,,I,N,1/23/2023,0:25,5,N,"Patrol, traffic, field operations",Middlefield Avenue,Mountain View,1,Asian,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
424421,CA0431100,,I,N,1/23/2023,2:24,10,N,"Patrol, traffic, field operations",Collins/Del Medio,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
424528,CA0431100,,I,N,1/23/2023,4:38,15,N,"Patrol, traffic, field operations",Central Avenue & Stierlin Road,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
424565,CA0431100,,I,N,1/23/2023,5:34,5,N,"Patrol, traffic, field operations",View Street & West Dana Street,Mountain View,1,White,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
424580,CA0431100,,I,N,1/23/2023,5:54,10,N,"Patrol, traffic, field operations",1000 Block Villa Street,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
424795,CA0431100,,I,N,1/23/2023,10:45,15,Y,"Patrol, traffic, field operations",1600 Block Villa Street,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Patrol car detention,Handcuffed or flex cuffed",,,,,Custodial arrest without warrant
425039,CA0431100,,I,N,1/23/2023,16:54,5,N,"Patrol, traffic, field operations",Showers Drive & El Camino Real,Mountain View,1,Black/African American,Female,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
425267,CA0431100,,I,N,1/23/2023,19:44,5,N,"Patrol, traffic, field operations",California Street & Escuela Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
425632,CA0431100,,I,N,1/23/2023,23:22,10,N,"Patrol, traffic, field operations",900 Block Independence Avenue,Mountain View,1,White,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
425853,CA0431100,,I,N,1/24/2023,3:45,30,N,"Patrol, traffic, field operations",West El Camino Real & El Monte Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,25,Y,,,Traffic Violation,Equipment,Person removed from vehicle by order,,,,,Citation for infraction
425901,CA0431100,,I,N,1/24/2023,5:25,5,N,"Patrol, traffic, field operations",West El Camino Real & Del Medio Avenue,Mountain View,1,White,Male,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
425911,CA0431100,,I,N,1/24/2023,5:37,5,N,"Patrol, traffic, field operations",El Camino Real & Rengstorff Avenue,Mountain View,1,Black/African American,Male,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
426197,CA0431100,,I,N,1/24/2023,8:45,30,Y,"Patrol, traffic, field operations",300 Block North Whisman Road,Mountain View,1,White,Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Curbside detention, Search of person was conducted ",Subject was pat searched and any potential weapon removed during detention. Subject searched again post-arrest and no contraband was located.,,,Other Contraband or evidence,Custodial arrest without warrant
426476,CA0431100,,I,N,1/24/2023,17:35,5,N,"Patrol, traffic, field operations",100 Block West El Camino Real,Mountain View,1,White,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
427124,CA0431100,,I,N,1/25/2023,0:46,10,N,"Patrol, traffic, field operations",North Shoreline Boulevard & West Middlefield Road,Mountain View,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
427174,CA0431100,,I,N,1/25/2023,1:00,5,N,"Patrol, traffic, field operations",West Middlefield Road & Burgoyne Street,Mountain View,1,White,Male,,N,45,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
427211,CA0431100,,I,N,1/25/2023,1:25,5,N,"Patrol, traffic, field operations",Middlefield Avenue and Burgoyne ,MOUNTAIN VIEW,1,White,Female,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
427308,CA0431100,,I,N,1/25/2023,3:30,10,N,"Patrol, traffic, field operations",East El Camino Real & Sylvan Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,"Citation for infraction,Warning (verbal or written)"
427337,CA0431100,,I,N,1/25/2023,3:33,10,N,"Patrol, traffic, field operations",Central and middlefield,MOUNTAIN VIEW,1,White,Female,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
427396,CA0431100,,I,N,1/25/2023,5:34,5,N,"Patrol, traffic, field operations",South Shoreline Boulevard & Church Street,Mountain View,1,Pacific Islander,Male,,N,25,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
427588,CA0431100,,I,N,1/25/2023,6:47,30,N,"Patrol, traffic, field operations",West El Camino Real & Showers Drive,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Non-moving,"Handcuffed or flex cuffed,Patrol car detention, Asked for consent to  search person, Search of person was conducted , Asked for consent to  search property,Search of property was conducted,Property was seized",Search via consent. Ammunition was found in the vehicle.,Evidence,Ammunition,Ammunition,"Custodial arrest without warrant,Custodial arrest pursuant to outstanding warrant"
428016,CA0431100,,I,N,1/25/2023,15:55,10,N,"Patrol, traffic, field operations",California Street & Escuela Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,30,Y,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
428847,CA0431100,,I,N,1/26/2023,0:45,5,N,"Patrol, traffic, field operations",Central Expressway & Farley Street,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
429034,CA0431100,,I,N,1/26/2023,4:08,10,N,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,1,Asian,Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Citation for infraction
429156,CA0431100,,I,N,1/26/2023,6:02,30,N,"Patrol, traffic, field operations",West El Camino Real & Showers Drive,Mountain View,1,Black/African American,Male,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
429325,CA0431100,,I,N,1/26/2023,10:12,5,N,"Patrol, traffic, field operations",East El Camino Real & Grant Road,Mountain View,1,Hispanic/Latino(a),Male,,N,19,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
429345,CA0431100,,I,N,1/26/2023,10:26,20,N,"Patrol, traffic, field operations",Old Middlefield Way & Independence Avenue,Mountain View,1,White,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
429362,CA0431100,,I,N,1/26/2023,11:14,10,N,"Patrol, traffic, field operations",1000 Block Wright Avenue,Mountain View,1,Black/African American,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
430598,CA0431100,,I,N,1/27/2023,5:48,10,N,"Patrol, traffic, field operations",2500 Block West El Camino Real,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
430663,CA0431100,,I,N,1/27/2023,6:27,15,N,"Patrol, traffic, field operations",West El Camino Real & San Antonio Road,Mountain View,1,White,Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Citation for infraction
430691,CA0431100,,I,N,1/27/2023,7:02,10,N,"Patrol, traffic, field operations",Sierra Vista Avenue & San Ramon Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
430693,CA0431100,,I,N,1/27/2023,7:26,10,N,"Patrol, traffic, field operations",700 Block North Rengstorff Avenue,MOUNTAIN VIEW,1,White,Female,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
430951,CA0431100,,I,N,1/27/2023,11:55,10,N,"Patrol, traffic, field operations",California Street & Ortega Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
431850,CA0431100,,I,N,1/27/2023,23:11,5,N,"Patrol, traffic, field operations",200 Block Chiquita Avenue,Mountain View,1,Black/African American,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
432094,CA0431100,,I,N,1/28/2023,3:30,20,N,"Patrol, traffic, field operations",Showers Drive,Mountain View,1,Hispanic/Latino(a),Male,,N,18,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
432397,CA0431100,,I,N,1/28/2023,8:12,5,N,"Patrol, traffic, field operations",200 Block North Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
432615,CA0431100,,I,N,1/28/2023,10:45,5,N,"Patrol, traffic, field operations",West Evelyn Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
433009,CA0431100,,I,N,1/28/2023,21:15,5,N,"Patrol, traffic, field operations",Villa Street & Hope Street,Mountain View,1,White,Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
433073,CA0431100,,I,N,1/28/2023,23:25,5,N,"Patrol, traffic, field operations",1100 Block Villa Street,Mountain View,1,Asian,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
433339,CA0431100,,I,N,1/29/2023,3:45,5,N,"Patrol, traffic, field operations",East San Marcos Circle & San Ramon Avenue,Mountain View,1,Asian,Female,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
433645,CA0431100,,I,N,1/29/2023,8:59,15,N,"Patrol, traffic, field operations",Dana/Hope,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,25,Y,,,Traffic Violation,Equipment,No Action Taken,,,,,"Citation for infraction,Warning (verbal or written)"
433695,CA0431100,,I,N,1/29/2023,9:42,5,N,"Patrol, traffic, field operations",shoreline/wright,MOUNTAIN VIEW,1,Hispanic/Latino(a),Female,,N,22,N,,,Traffic Violation,Moving,Field sobriety test conducted,,,,,Warning (verbal or written)
433699,CA0431100,,I,N,1/29/2023,9:55,15,N,"Patrol, traffic, field operations",Dana/Bryant,MOUNTAIN VIEW,1,Black/African American,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
434083,CA0431100,,I,N,1/29/2023,19:40,5,N,"Patrol, traffic, field operations",West Evelyn Avenue & View Street,Mountain View,1,Middle Eastern or South Asian,Male,,N,50,Y,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
434098,CA0431100,,I,N,1/29/2023,20:16,5,N,"Patrol, traffic, field operations",West Evelyn Avenue & Calderon Avenue,Mountain View,1,White,Female,,N,50,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
434185,CA0431100,,I,N,1/29/2023,23:33,10,N,"Patrol, traffic, field operations",El Camino Real/Shoreline,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,25,Y,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
434296,CA0431100,,I,N,1/30/2023,2:22,5,N,"Patrol, traffic, field operations",highway 237 & mathilda,SUNNYVALE,1,"Middle Eastern or South Asian,White",Male,,N,60,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
434311,CA0431100,,I,N,1/30/2023,2:43,5,N,"Patrol, traffic, field operations",Cuesta Drive & Grant Road,Mountain View,1,Middle Eastern or South Asian,Female,,N,45,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
434349,CA0431100,,I,N,1/30/2023,3:34,10,N,"Patrol, traffic, field operations",Charleston Road & San Antonio Road,PALO ALTO,1,Asian,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
434586,CA0431100,,I,N,1/29/2023,8:50,60,Y,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,15,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,Contacted parent/legal guardian or other person responsible for the minor
434586,CA0431100,,I,N,1/29/2023,8:50,60,Y,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,2,White,Male,,N,15,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,Contacted parent/legal guardian or other person responsible for the minor
434591,CA0431100,,I,N,1/29/2023,13:20,45,Y,"Patrol, traffic, field operations",North Whisman Road,Mountain View,1,Black/African American,Male,,N,60,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,In-field cite and release
434685,CA0431100,,I,N,1/30/2023,9:20,30,Y,"Patrol, traffic, field operations",Bush/minton,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,25,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,Field sobriety test conducted,,,,,Custodial arrest without warrant
435165,CA0431100,,I,N,1/30/2023,23:50,5,N,"Patrol, traffic, field operations",El Camino Real & South Shoreline Boulevard,Mountain View,1,Middle Eastern or South Asian,Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,
435211,CA0431100,,I,N,1/31/2023,1:01,10,N,"Patrol, traffic, field operations",Lenghorn street/ independence drive,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Citation for infraction
435267,CA0431100,,I,N,1/31/2023,1:38,10,Y,"Patrol, traffic, field operations",1300 Block Grant Road,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
435322,CA0431100,,I,N,1/31/2023,4:00,15,N,"Patrol, traffic, field operations",West Middlefield Road & Moffett Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,30,Y,,,Traffic Violation,Equipment,No Action Taken,,,,,Citation for infraction
435463,CA0431100,,I,N,1/31/2023,7:11,10,N,"Patrol, traffic, field operations",2200 Block Central Expressway,Mountain View,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
435983,CA0431100,,I,N,1/31/2023,17:30,5,N,"Patrol, traffic, field operations",5000 Block West El Camino Real,Mountain View,1,Black/African American,Male,,N,45,N,,,Traffic Violation,Equipment,No Action Taken,,,,,
436267,CA0431100,,I,N,1/31/2023,21:44,5,N,"Patrol, traffic, field operations",200 Block North Shoreline Boulevard,Mountain View,1,White,Male,,N,35,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,
436682,CA0431100,,I,N,2/1/2023,2:50,15,N,"Patrol, traffic, field operations",Bay Street & Oak Lane,Mountain View,1,Hispanic/Latino(a),Male,,N,25,Y,,,Traffic Violation,Equipment,No Action Taken,,,,,Citation for infraction
436695,CA0431100,,I,N,2/1/2023,3:13,5,N,"Patrol, traffic, field operations",400 Block California Street,Mountain View,1,Hispanic/Latino(a),Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
436789,CA0431100,,I,N,2/1/2023,5:10,5,N,"Patrol, traffic, field operations",Alma Street & West Charleston Road,Palo Alto,1,White,Male,,N,50,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
436806,CA0431100,,I,N,2/1/2023,5:39,5,N,"Patrol, traffic, field operations",North San Antonio Road & Pasa Robles Avenue,Los Altos,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
437862,CA0431100,,I,N,2/1/2023,23:09,5,N,"Patrol, traffic, field operations",Central Expressway & North Bernardo Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
437875,CA0431100,,I,N,2/1/2023,23:22,15,N,"Patrol, traffic, field operations",500 Block South Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,48,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Curbside detention, Search of person was conducted ,Search of property was conducted",Search incident to arrest,,,,Custodial arrest without warrant
437879,CA0431100,,I,N,2/1/2023,23:10,15,N,"Patrol, traffic, field operations",600 Block Showers Drive,Mountain View,1,White,Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,
437992,CA0431100,,I,N,2/2/2023,0:41,1,N,"Patrol, traffic, field operations",1200 Block West El Camino Real,Mountain View,1,Hispanic/Latino(a),Female,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
438322,CA0431100,,I,N,2/2/2023,5:58,10,N,"Patrol, traffic, field operations",Wyandotte Street & Reinert Road,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
438338,CA0431100,,I,N,2/2/2023,6:12,10,N,"Patrol, traffic, field operations",Villa Street & South Shoreline Boulevard,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
438419,CA0431100,,I,N,2/1/2023,9:20,90,N,"Patrol, traffic, field operations",West El Camino Real & El Monte Avenue,Mountain View,1,White,Male,,N,30,N,,,Traffic Violation,Non-moving,"Patrol car detention,Handcuffed or flex cuffed, Asked for consent to  search person, Search of person was conducted , Asked for consent to  search property,Search of property was conducted,Property was seized",Search person via consent. No contraband located,Contraband,"Drug Paraphernalia,Suspected Stolen property","Drug Paraphernalia,Suspected Stolen property",In-field cite and release
438551,CA0431100,,I,N,2/2/2023,9:18,30,N,"Patrol, traffic, field operations",2400 Block West El Camino Real,Mountain View,1,"Black/African American,White",Female,,N,29,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,"In-field cite and release,Warning (verbal or written),Custodial arrest pursuant to outstanding warrant"
439473,CA0431100,,I,N,2/2/2023,23:46,5,N,"Patrol, traffic, field operations",California 85,Mountain View,1,Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
439477,CA0431100,,I,N,2/2/2023,23:37,10,N,"Patrol, traffic, field operations",Rengstorff Avenue & Old Middlefield Way,Mountain View,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
439524,CA0431100,,I,N,2/3/2023,0:08,10,N,"Patrol, traffic, field operations",Moffett Boulevard & Leong Drive,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
439547,CA0431100,,I,N,2/2/2023,2:20,10,N,"Patrol, traffic, field operations",North Shoreline Boulevard & Wright Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,33,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
439553,CA0431100,,I,N,2/2/2023,2:00,10,N,"Patrol, traffic, field operations",North Shoreline Boulevard & Wright Avenue,Mountain View,1,Asian,Male,,N,70,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
439560,CA0431100,,I,N,2/1/2023,22:45,10,N,"Patrol, traffic, field operations",Central Expressway & North Bernardo Avenue,Mountain View,1,White,Male,,N,18,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
439562,CA0431100,,I,N,2/1/2023,23:15,10,N,"Patrol, traffic, field operations",East Middlefield Road & Ellis Street,Mountain View,1,White,Female,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Citation for infraction
439579,CA0431100,,I,N,2/2/2023,0:13,10,N,"Patrol, traffic, field operations",North Rengstorff Avenue & Montecito Avenue,Mountain View,1,Hispanic/Latino(a),Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
439608,CA0431100,,I,N,2/3/2023,1:15,30,N,"Patrol, traffic, field operations",Moffett Boulevard & Leong Drive,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,"Person removed from vehicle by order, Asked for consent to  search person, Search of person was conducted ",pat for weapons,,,,In-field cite and release
439734,CA0431100,,I,N,2/3/2023,3:46,5,N,"Patrol, traffic, field operations",North Shoreline Boulevard & West Middlefield Road,Mountain View,1,Middle Eastern or South Asian,Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
439802,CA0431100,,I,N,2/3/2023,5:03,10,N,"Patrol, traffic, field operations",Amphitheatre Parkway,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
439907,CA0431100,,I,N,2/3/2023,6:55,10,N,"Patrol, traffic, field operations",Distel Circle & El Camino Real,Los Altos,1,White,Female,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
439917,CA0431100,,I,N,2/3/2023,4:18,5,N,"Patrol, traffic, field operations",Bryant Street/Dana Street,MOUNTAIN VIEW,1,White,Female,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
439918,CA0431100,,I,N,2/3/2023,7:24,5,N,"Patrol, traffic, field operations",1000 Block Independence Avenue,Mountain View,1,Asian,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
440336,CA0431100,,I,N,2/3/2023,15:45,15,N,"Patrol, traffic, field operations",2400 Block California Street,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,Warning (verbal or written)
440555,CA0431100,,I,N,2/3/2023,19:01,10,Y,"Patrol, traffic, field operations",400 Block Castro Street,Mountain View,1,Pacific Islander,Male,,N,30,N,,,Reasonable suspicion that the person was engaged in criminal activity,," Asked for consent to  search person, Search of person was conducted ",,,,,
440602,CA0431100,,I,N,2/3/2023,19:21,10,N,"Patrol, traffic, field operations",South Shoreline Boulevard & West Dana Street,Mountain View,1,Asian,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
440879,CA0431100,,I,N,2/3/2023,23:45,5,N,"Patrol, traffic, field operations",middlefield avenue & east street,MOUNTAIN VIEW,1,White,Female,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
440976,CA0431100,,I,N,2/4/2023,0:35,15,N,"Patrol, traffic, field operations",U.S. 101 & Ellis Street,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
440976,CA0431100,,I,N,2/4/2023,0:35,15,N,"Patrol, traffic, field operations",U.S. 101 & Ellis Street,MOUNTAIN VIEW,2,White,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
441089,CA0431100,,I,N,2/4/2023,3:29,10,N,"Patrol, traffic, field operations",Grant Road & Oak Lane,Mountain View,1,Black/African American,Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
441141,CA0431100,,I,N,2/4/2023,3:57,15,N,"Patrol, traffic, field operations",Villa Street & Franklin Street,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
441175,CA0431100,,I,N,2/4/2023,4:30,15,N,"Patrol, traffic, field operations",West El Camino Real & Mountain View Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Known to be on Parole / Probation / PRCS / Mandatory Supervision,, Search of person was conducted ,,,,,
441177,CA0431100,,I,N,2/4/2023,4:51,5,N,"Patrol, traffic, field operations",West El Camino Real & Showers Drive,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
441460,CA0431100,,I,N,2/4/2023,10:10,10,N,"Patrol, traffic, field operations",West Evelyn Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Warning (verbal or written)
441481,CA0431100,,I,N,2/4/2023,10:34,5,N,"Patrol, traffic, field operations",villa/blossom,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Moving,Field sobriety test conducted,,,,,Warning (verbal or written)
441766,CA0431100,,I,N,2/4/2023,17:09,10,N,"Patrol, traffic, field operations",California Street & Franklin Street,Mountain View,1,Hispanic/Latino(a),Male,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
441837,CA0431100,,I,N,2/4/2023,18:09,5,N,"Patrol, traffic, field operations",West Evelyn Avenue & Hope Street,Mountain View,1,Asian,Male,,N,65,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
442392,CA0431100,,I,N,2/5/2023,2:23,5,N,"Patrol, traffic, field operations",West El Camino Real & El Monte Avenue,Mountain View,1,Hispanic/Latino(a),Female,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
442393,CA0431100,,I,N,2/5/2023,2:10,15,N,"Patrol, traffic, field operations",us 101 & Shoreline Boulevard,MOUNTAIN VIEW,1,White,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,Citation for infraction
442517,CA0431100,,I,N,2/5/2023,4:56,5,N,"Patrol, traffic, field operations",Showers Drive & California Street,Mountain View,1,White,Female,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
442524,CA0431100,,I,N,1/30/2023,10:00,60,Y,"Patrol, traffic, field operations",east evelyn ave,MOUNTAIN VIEW,1,White,Male,,N,50,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Field sobriety test conducted,Vehicle impounded,Curbside detention",,,,,Custodial arrest without warrant
442761,CA0431100,,I,N,2/5/2023,9:05,15,N,"Patrol, traffic, field operations",Villa Street & Hope Street,Mountain View,1,Black/African American,Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,Warning (verbal or written)
